x,1966,large,parrot,"he had dark spots and his neck was yellow. he was not a large parrot, in fact he seemed a young one. i gave him some millet and",,,,,,,,,,,,,,,,
x,2007,expensive,parrot,"rich. she spoke in squeaks and harsh grating noises, like a very expensive parrot. actually, the grande dame had seen nothing that contributed in any way to",,,,,,,,,,,,,,,,
x,1903,old,pelican,"met him. your aunt jane, miss seaford, strikes me as an old pelican. (rises, goes up, joining duffield. they sit, couch l.",,,,,,,,,,,,,,,,
x,2008,fat,pelican,"say that whenever she was angry her neck swelled beneath her chin like a fat pelican's pouch. she carried her weight in her hips and her breasts, whereas",,,,,,,,,,,,,,,,
,1946,thirsty,cottonwood,a little willow grew along them and sometimes a thirsty cottonwood. and nowhere was there an indian or a lodge. the buffalo grazed,,,,,,,,,,,,,,,,
,1946,big,cottonwood,"looked as they always had. there was the big cottonwood, with the broken limb flying its yellow leaves, the buffalo-berry bush showing",,,,,,,,,,,,,,,,
,1946,large,magpie,"over his shoulder. the cause, however, was soon discovered in a large magpie who was perched upon a shelf over the fireplace, and who immediately relapsed into",,,,,,,,,,,,,,,,
x,1885,old,porcupine,"n't know what's bin a progressin' during your temporary abstinence, you old porcupine, they're goin' to be spliced, so overhaul your marriage harticles,",,,,,,,,,,,,,,,,
x,1845,old,porpoise,"of them; and to beat us too, to boot, you stupid old porpoise. why, there's harry t --, and nick l --, and",,,,,,,,,,,,,,,,
x,1854,fat,porpoise,"children starving -- and the devil to pay generally. wake snakes, you fat porpoise, and conduct me to your master!""the flunkey's red nose grew",,,,,,,,,,,,,,,,
x,1964,happy,porpoise,. loomis hauls back on the wheel. our nose leaps up like a happy porpoise. we go up like a skyrocket in a series of great power surges.,,,,,,,,,,,,,,,,
x,1919,fat,porpoise,"to complain of when once you're mrs. carder. you can have that fat porpoise or any other woman come to see you, and when you're ridin'",,,,,,,,,,,,,,,,
x,1849,fat,porpoise,"and his sea boots drawn up to his knees, he looked like a fat porpoise, standing on end. he had a round face, too, like a",,,,,,,,,,,,,,,,
x,1924,fat,porpoise,"said pud.""letting you drown,""said bill.""you fat porpoise, don't you know that you couldn't sink if you tried?""",,,,,,,,,,,,,,,,
x,1885,amiable,porpoise,"a foot or two deep, and the waves rolled her around like an amiable porpoise. merton and junior were soon swimming fearlessly, the latter wondering, meanwhile,",,,,,,,,,,,,,,,,
x,1893,stale,porpoise,", not so fast, i pray you! better a double mouthful of stale porpoise fat, with a fin bone in it, than so many questions at once",,,,,,,,,,,,,,,,
x,1849,fat,porpoise,"through a block in the mizen-rigging, as if we were hauling up a fat porpoise. when the lead came in sight, i was all eagerness to examine the",,,,,,,,,,,,,,,,
x,1866,big,porpoise,"'s the ugly snout of one now. he made a bite for that big porpoise but missed.""""bless my meat axe!""cried the odd man",,,,,,,,,,,,,,,,
x,1866,large,porpoise," wow! did you see that?  cried tom, as one large porpoise leaped clear of the water, turned over several times and fell back with a",,,,,,,,,,,,,,,,
x,1972,good,quail,"and swore loudly. a of them were printed in bright colors on relatively good quail paper, and of recent vintage. but they were all in russian. ah",,,,,,,,,,,,,,,,
,1948,large,cottonwood,as the scene progresses. to one side a large cottonwood tree. nat enters from the cornfield with a hoe and dripping with sweat,,,,,,,,,,,,,,,,
x,1912,fat,quail,"i want to be within reach of red leaves, and wheat-stubble, and fat quail running in the roadside grass. did the little red and yellow chrysanthemums do well",,,,,,,,,,,,,,,,
x,1997,delectable,quail,". in my other hand, i held, with equal finesse, a delectable quail's egg. i lowered the glass and sipped, watching the marne river glide",,,,,,,,,,,,,,,,
x,1874,fine,quail,"large and fat; but take good care not to fail to take six fine quail to put by their side. after that you must take a dozen skylarks,",,,,,,,,,,,,,,,,
x,2003,smart,quail,"me, her hunting master, to walk up and flush the covey before smart quail figured out they were being hunted, flushed themselves, and flew away out of",,,,,,,,,,,,,,,,
x,1925,sleek,raven,"few score in dinner coats, sitting by dazzling, waved blondes, by sleek raven hair. about and beyond, without limit, the great vestiess, knee-showing hulk",,,,,,,,,,,,,,,,
x,1908,old,raven,"any pallid bust of pallas,""he announced.""but that jolly old raven's method of paying a visit was crude and commonplace compared to yours. he",,,,,,,,,,,,,,,,
x,1880,old,raven,"face were like the thawings of ice.""you would croak like an old raven, and i should forget my reckoning.""""come now, lees,",,,,,,,,,,,,,,,,
x,1840,deep,raven,". her eyes were large, quick, and dazzling, of the same deep raven hue with her tresses, which hung down upon her shoulders, streaming from beneath",,,,,,,,,,,,,,,,
x,1870,deep,raven,", yet anything but sallow or sick ly. her hair was a wonderful deep raven black, black as night, black as death; not raven black, for",,,,,,,,,,,,,,,,
x,1944,luxuriant,raven,"of singular personal beauty. in stature he is tall and somewhat slender, luxuriant raven locks bestrewhis lofty brow; his flashing eyes stir and startle the beholder, for",,,,,,,,,,,,,,,,
,1948,wary,deer,"blind buildings clustering about the mill grew green moss on their shingles, the wary deer once more ventured out of the forest to drink shyly at the deserted ford.",,,,,,,,,,,,,,,,
,1948,wide,elm,? greene it was who had been picked to face the new commander-inchiefunder a wide elm tree and speak the welcome of new england. greene it was who brought to,,,,,,,,,,,,,,,,
x,1985,large,salamander,"to a funny-looking kid, harold""reptile""sherbecoe. reptile has a large salamander on his shoulder.   coachreptile, how many times have i told you,",,,,,,,,,,,,,,,,
x,1948,self-respecting,skunk,", but none of them clean enough to cook a meal in for any self-respecting skunk. not so far off a ditch to use as a latrine. and that",,,,,,,,,,,,,,,,
x,1999,high-tech,skunk,of today's most innovative work is being done by designers in their own high-tech skunk works. # burt rutan airplane kits with nose-mounted wings and no tail that seem,,,,,,,,,,,,,,,,
,1948,bright,snake,"safe. the burning stars explode. the beautiful insect bears death, the bright snake, death. love is a vacuum. the eyes of mortals are to each",,,,,,,,,,,,,,,,
x,1918,old,skunk,"i'll fix his hash! i'll git even with him, the old skunk! you watch me! and this very night, too! sweeney how d'",,,,,,,,,,,,,,,,
,1949,smart,squirrel,"and limped back to the shadow of my bench.""he's a smart squirrel, all right,""i tried to reassure myself.""he's a",,,,,,,,,,,,,,,,
x,1937,extraordinary,snail,"... mr. macfadden, as he read over a batch of this extraordinary snail one morning, remarked to one of his associates,""men and women are",,,,,,,,,,,,,,,,
x,1985,big,snail,"n't it, mike? it's kind of curled around itself like a big snail. mike you got me. beth snail. meg yes. i think so",,,,,,,,,,,,,,,,
x,1866,old,snail," said gypsy, with a little scream,  there's a horrid old snail crawled out my moss!""and over went moss, flowers, basket,",,,,,,,,,,,,,,,,
x,1868,big,snake,"chance -- fire!""hoarsely whispered ned. it seemed as if the big snake heard, for, raising its head still higher, it fairly glared at ned",,,,,,,,,,,,,,,,
,1950,big,basswood,and limbs hanging on a single trunk. one big basswood she recollected especially. they had seen it first a long ways off across,,,,,,,,,,,,,,,,
x,1895,new,snake,"bent low, his hands thrust deep in the bulging pockets.""a new snake, perhaps,""ventured the father;""he's a queer child.",,,,,,,,,,,,,,,,
,1950,big,basswood,"she sat there listening to the soft wind in the big basswood. it stirred like something alive. it was immense and powerful, yet",,,,,,,,,,,,,,,,
x,1896,similar,snake,"shown across the border, for skiff lake, new brunswick, has a similar snake thirty feet long. in cotton mather's time a double-headed snake was found at",,,,,,,,,,,,,,,,
x,1921,big,snake,"was the answer. and mrs. johnson called again:""oh, a big snake is in the carriage with my baby!""chapter x mr. capper's",,,,,,,,,,,,,,,,
x,1944,big,snake,"makin' a show. it's like a man who sees a great big snake. he's got a gun on him, but he don't use it",,,,,,,,,,,,,,,,
x,1946,big,snake,had never before seen so much honest emotion on human faces as when a big snake accidentally got loose and glided toward the characters on the stage. one of the,,,,,,,,,,,,,,,,
x,1947,old,snake,"established dominance. niel's hand pulled him around.""canby, you old snake in the grass, where you been? i've tried to call you up",,,,,,,,,,,,,,,,
,1950,whitish,lizard,"i discovered, was a ghekko, a fat, lazy, friendly little whitish lizard, almost transparent. the ghekkos' favorite dish is mos- | quitoes? insects",,,,,,,,,,,,,,,,
x,1962,big,snake,"behind him. it mightn't be maulbow's doing, but having the big snake loose in the storage could, in fact, make things extremely awkward now.",,,,,,,,,,,,,,,,
x,1963,big,snake,"'s worse. he's a sympathizer, a traitor. i gave that big snake his start. fifteen years ago, in one of my factories. white-haired boy",,,,,,,,,,,,,,,,
x,1970,giant,snake,out of his storage vault by something that stank of ammoniaand looked like a giant snake. to have one of the queen's passengers order him to stand where he,,,,,,,,,,,,,,,,
x,1971,old,snake,", don't be scared, honey, come on, he's an old snake, a water moccasin, a buffalo, an old crow no, i'm",,,,,,,,,,,,,,,,
x,1971,big,snake,"i yelled to my boys,""come over here! there's a big snake in my basha!""naturally, the snake got just as much of a",,,,,,,,,,,,,,,,
x,1975,torpid,snake,"banner on the road to the dam. it was like a big, torpid snake, kept alive as moving wheels fed it. through the dust, along the",,,,,,,,,,,,,,,,
x,1993,giant,snake,"missouri where the sail could be used, since the river writhed like a giant snake through bluff-dominated prairie and there was often a terrible surprise waiting at each dramatic bend",,,,,,,,,,,,,,,,
x,2003,big,snake,"the wooden chair.""all i know is it was big. a big snake in the middle of the kitchen.""# jennifer ducked under the geyser and",,,,,,,,,,,,,,,,
x,2005,nice,snake,"we'd dish up some sauted roaches on a bed of seaweed with a nice snake venom sauce.""sophie dragged a piece of her own hair under her nose",,,,,,,,,,,,,,,,
x,2006,giant,snake,"deep into the heart of the congo basin. twisting and turning like a giant snake, the congo river is guarded on both banks by what joseph conrad, writing",,,,,,,,,,,,,,,,
,1954,strong,wolf,"in two days, the anonymous author of the diary decided to find a strong wolf to protect her from the pack. protection came at the customary price, first",,,,,,,,,,,,,,,,
x,1957,old,squirrel,"between the shoulders will make a man stop and think, let alone an old squirrel. from where this fellow lay, he looked as big as a tomcat.",,,,,,,,,,,,,,,,
x,1939,old,squirrel,. when i seen that nigger foul you i went home and got the old squirrel gun. i been livin' on this here island more'n twenty years. if,,,,,,,,,,,,,,,,
,1955,interesting,beetle,"nosed into the grass on the trail of an interesting beetle. stiffly the boy went to stand before the window, and there was",,,,,,,,,,,,,,,,
,1955,old,chestnut,with other people somehow and at communion with a whole self in himself. |p261the old chestnut tree on brattle street had flowered and shed its leaves five times since orlando fosca,,,,,,,,,,,,,,,,
x,1993,good,squirrel,"climbed headfirst to the ground as daine cringed. you won't make a good squirrel at this rate, he informed her when they were safely on the ground.",,,,,,,,,,,,,,,,
x,2000,frisky,squirrel,satan could move among us in the form of a building inspector or a frisky squirrel. it never occurred to young people that the world could descend into darkness and,,,,,,,,,,,,,,,,
,1956,big,elm,"gardens vanished. snow capped the fence posts, and each branch of the big elm tree that sheltered the church was black stroke under white. the snow sifted through",,,,,,,,,,,,,,,,
x,1918,long-legged,stork,"philo firmly.""it's her house.""""why, you long-legged stork you!""said slippery,""she knows i'm here for that beer",,,,,,,,,,,,,,,,
x,1956,TRUE,stork,"up squad""(page 269). strangely enough the marabou is a true stork that has for the ways of its relatives and become a ca eater. fine",,,,,,,,,,,,,,,,
,1956,powerful,wolf,"ofernpty wanigans, lunged uncertainly at the first one then recognized ours. the powerful wolf leaped at the small window, smashing it. i dragged her down, wrenched",,,,,,,,,,,,,,,,
x,1856,large,sturgeon,", lonely, and out-of-the-way place. the manito advised owasso to spear a large sturgeon which came alongside, and with its great glassy eye turned up, seemed to",,,,,,,,,,,,,,,,
x,1962,big,sturgeon,"spinning gear, even the heaviest ocean type, is generally ineffective when a big sturgeon is hooked, but fishermen who are out for thrills or glory probably will continue",,,,,,,,,,,,,,,,
,1957,Native,cypress,"by refugees and a high birth rate.""native cypress grows too slowly,""american forestry consultant paul j. zehngraff explained.""",,,,,,,,,,,,,,,,
x,1962,big,sturgeon,"most of the first anglers were really making tentative casts because""a really big sturgeon was considered something to think about -- but not to tie onto.""a",,,,,,,,,,,,,,,,
x,1994,concerned,swan,"girl, 1993, for example, he poses a serene-looking leda and her concerned swan on one side of the form and a raised scissors-shaped hand on the other.",,,,,,,,,,,,,,,,
x,1995,proper,swan,"other stunts. some man must have taught him, for he made the proper swan dive and did it as beautifully as i have ever seen it done. you",,,,,,,,,,,,,,,,
x,1838,fugitive,swan,gold would yet find a danae; that a leda would still protect the fugitive swan; and that amphitryon in disguise would still find his cousin alcmena in many a,,,,,,,,,,,,,,,,
x,1964,perfect,swan,"went to the edge of the dock where the springboard was and made a perfect swan dive. the next boy, and the next followed him, doing as well",,,,,,,,,,,,,,,,
,1957,fat,mallard,"feet hanging out and wings cocked. there is no easier target than a fat mallard or pintail grabbing for water with his feet and his wings locked. well,",,,,,,,,,,,,,,,,
,1958,big,elm,", flying from the topmost twig above the copper-colored leaves. it was a big elm tree, the biggest and prettiest tree on the campus, where many of us",,,,,,,,,,,,,,,,
,1958,big,sycamore,"- up. jackie bowlen left the road and ran into a swamp beside the big sycamore and mired up to his waist. young people were running in all directions.""",,,,,,,,,,,,,,,,
,1958,big,sycamore,". watched a car come up, park thirty feet beyond -- under the big sycamore. taillight on. nobody got out. when i came back from the window",,,,,,,,,,,,,,,,
,1959,old,birch,"narrowed, as if it faced the trail squarely. he edged around the old birch to get behind it, and from that side there was no hole, just",,,,,,,,,,,,,,,,
,1961,old,grizzly,"involving a vicious wolverine, a great big nasty old grizzly bear, a number of extraordinarily large and healthy timber wolves who have obviously",,,,,,,,,,,,,,,,
,1961,big,lilac,of them with one shot. then i buried the furry ruins under the big lilac and i was miserable in the stomach. it was simply that i had grown,,,,,,,,,,,,,,,,
,1961,big,sycamore,"through a tangle of briars. ahead of him in the fork of a big sycamore were the remains of a tree house. the climbing-cleats, nailed to its shaggy",,,,,,,,,,,,,,,,
,1961,bright,woodpecker,"daze of weariness and vacuity, malone walked through the november twilight. a bright woodpecker pecked hollowly at a telephone pole. the afternoon was silent except for the woodpecker",,,,,,,,,,,,,,,,
,1962,large,boxwood,flat on the lawn and squirmed around to peer at the house under a large boxwood which flanked the roses lining the terrace. the kitchen door banged and a shiny,,,,,,,,,,,,,,,,
,1963,big,lilac,"never cried -- until he heard the news. behind will one of the big lilac trees was moving a little in the wind, all its flowers shriveled and brown",,,,,,,,,,,,,,,,
,1964,precious,butterfly,", and an athletic young explorer sailed up the amazon in search of a precious butterfly. the argument, the characters, the particulars of the adventures, and even",,,,,,,,,,,,,,,,
,1965,large,juniper,"came on the others. they were standing in a circle next to a large juniper bush, and when i took my place beside dolphin in the ring i saw",,,,,,,,,,,,,,,,
,1966,unspoiled,birch,"the areas we had cut in winter. we were deep in that typically unspoiled birch forest lyricized in russian novels, and i began to understand the russians' fierce",,,,,,,,,,,,,,,,
,1966,old,quail,"bit, but i won't do it any more tonight. if the old quail birds in the woods where elder calvin prayed, if those old birds had been",,,,,,,,,,,,,,,,
,1967,fragrant,honeysuckle,"structures were grown with thorn and moss and incongruously fragrant honeysuckle. in the center, under a splintering arbor that bore withered vines of",,,,,,,,,,,,,,,,
,1968,old,lilac,"years old. there, at the end of the porch, is the old lilac tree. everything is blurred with misty light, because there was a fog the",,,,,,,,,,,,,,,,
,1971,large,elm,"spent more than half of her last summer in the upper branches of a large elm tree, and i think that the only times she let herself be caught was",,,,,,,,,,,,,,,,
,1971,playful,hare,"of such""blissful creatures""as the""playful hare,""walking""far from the world""""as if life's",,,,,,,,,,,,,,,,
,1971,big,sycamore,walking on cornflakes. we came to an opening in the trees. the big sycamore 41 | which partly overarched it had been burned. smoke was still rising from,,,,,,,,,,,,,,,,
,1972,old,cactus,"in chaparral, and the hillsides stood gray-green with old cactus. the stunted trees were lower than the giant bushes and yucca. manuel",,,,,,,,,,,,,,,,
,1972,large,crocodile,"vegetation of the bank, a species of very large crocodile, called by martin caymanos, which he informed us are great eaters 30",,,,,,,,,,,,,,,,
,1973,precious,antelope,", scimitar-horned oryx, and barasingh deer. there are also four varieties of precious antelope? addax, gemsbok, eland, and greater kudu. many of these animals",,,,,,,,,,,,,,,,
,1973,native,deer,"225,000 to 433,000, and most of them go to the texas ranches where native deer and exotics abound. no one, however, has done a better job of",,,,,,,,,,,,,,,,
,1974,giant,lizard,"i can assure you, to hold in your hand the remnant of a giant lizard who stood 70,000,000 years ago where you now stand. warning. you understand,",,,,,,,,,,,,,,,,
,1974,inquisitive,otter,"but before the abalone would have a chance to clamp down securely, an inquisitive otter would steal it and foil our plans of photographingtool-use. whenever we located an abalone",,,,,,,,,,,,,,,,
,1974,large,otter,"feeding station. we waited to observe tool use. at long last a large otter came down, felt the abalone on the rock, pulled at them and then",,,,,,,,,,,,,,,,
,1974,old,sycamore,"in off the blue water, a breeze that stirred the leaves of the old sycamore, lingered among the stiffer leaves of the oaks. the breeze cooled the water",,,,,,,,,,,,,,,,
,1976,luxuriant,chestnut,"disturb the monotonous platitude of its horizon. a serene, dead-straight alley of luxuriant chestnut trees stretched from the little castle to the country road. to the left stood",,,,,,,,,,,,,,,,
,1979,solitary,heron,"only the occasional buzz of a plane overhead, the passage of a solitary heron and a flock of black birds with white bills that henk said were coots from",,,,,,,,,,,,,,,,
,1980,fragrant,fir,"except that from the candles on the small, fragrant fir tree. hands locked behind his back, gideon paced in front of the",,,,,,,,,,,,,,,,
,1980,big,lilac,"trees -- hawthorn, a judas tree, and, very near, a big lilac coming out in purple pyramids. there is a fountain and -- concealed -- a",,,,,,,,,,,,,,,,
,1980,old,sycamore,"i walk around sometimes just touching things. there are certain trees, an old sycamore where i can sit and feel the world breathe. one can feel such peace",,,,,,,,,,,,,,,,
,1981,graceful,heron,"to tell her. fidelio was like a bird, robin thought -- a graceful heron gliding through the air, or a ruddy turnstone flitting from rock to rock,",,,,,,,,,,,,,,,,
,1981,big,sycamore,"feet. the root was part of the exposed, gnarled root of a big sycamore that had been almost undermined by the flow of the stream. it provided a",,,,,,,,,,,,,,,,
,1983,rare,antelope,"his request, a special viewing was arranged of an arabian oryx, a rare antelope species being nurtured in captivity. <> <> sailors greet the queen  the 2",,,,,,,,,,,,,,,,
,1984,tall,elm,"the wide windows in the back wall can be seen the top of a tall elm tree. vito de angelis, the maestro, is pacing about, slowly,",,,,,,,,,,,,,,,,
x,1941,big,sycamore,"lot of men went down near the river and drove a nail in a big sycamore and started shooting. daniel was one of them. he, rion, had",,,,,,,,,,,,,,,,
x,1945,big,sycamore,"came pretty soon to one of my favorite holes, a place where a big sycamore had fallenp111quartering upstream. it was bass water, all right. i put on",,,,,,,,,,,,,,,,
,1984,large,grasshopper,"he ran up to the line, clutching a large grasshopper in his hand. he tossed it over. it lay still.""",,,,,,,,,,,,,,,,
x,1951,big,sycamore,", swift and deadly as a rattlesnake's strike, flung it at a big sycamore stump. it lodged there, blue-white blade glimmering evilly in the hot morning sunlight",,,,,,,,,,,,,,,,
x,1956,large,sycamore,"wiping her hands on her skirt. tice was cleaning his knife on a large sycamore leaf.""we'll give that rum a chance to take hold,""",,,,,,,,,,,,,,,,
,1984,big,sycamore,"n't know how to climb down. we'd once left him up the big sycamore in front of the house for three days, hardening our hearts to his shrieks",,,,,,,,,,,,,,,,
,1985,beautiful,butterfly,the last piece of felt and puts it on the board.) a beautiful butterfly. and that's the story of the very hungry worm. (annie stops,,,,,,,,,,,,,,,,
,1986,graceful,deer,"floor. the flickering light of the fatfueled lamps created haunting optical illusions: graceful deer with bushy antlers appeared to canter across the cavern, wild cattle? 18 feet",,,,,,,,,,,,,,,,
,1986,old,sycamore,some fishermen who had camped on the river. i sat down on an old sycamore log and started thumbing through the leaves. on the back pages of the magazine,,,,,,,,,,,,,,,,
,1986,big,sycamore,other kinds of animals started flashing across my mind. i jumped behind a big sycamore and was trying hard to press my body into the tree when a big coon,,,,,,,,,,,,,,,,
,1986,big,sycamore,". late one evening, tired and exhausted, i sat down by a big sycamore and called my dogs to me.""it's all over,""i",,,,,,,,,,,,,,,,
,1987,errant,butterfly,", and golden sunlight fell in patches on the floor of the forest. |p222an errant butterfly, its patterned wings a blaze of irridescentblue and gold, flitted out from among",,,,,,,,,,,,,,,,
,1990,old,hackberry,"the barn out back, then lounged under an old hackberry tree. at noon dinner he loaded up his plate with fried chicken and",,,,,,,,,,,,,,,,
,1991,yellow-striped,lizard,"of sawdust, windows empty, front door hanging by one hinge. a yellow-striped lizard sunning on the porch told her plain as words that nobody was anywhere near.",,,,,,,,,,,,,,,,
,1992,large,cactus,".""we decided to use a lot of large cactus here,""bollinger says,""because when the plants are really large",,,,,,,,,,,,,,,,
,1992,favorite,clematis,"favorite, and if i am asked what my favorite clematis is, i reply that i really have not got one, unless it",,,,,,,,,,,,,,,,
,1992,white-flowered,hellebore,new hellebores are the picotee hybrids now being bred in england: imagine a white-flowered hellebore with each petal delicately edged in purple. with all of their virtues of flower,,,,,,,,,,,,,,,,
,1992,old,woodpecker,"a loss to know what to advise.""don't you hear that old woodpecker hammering on that dead pine? every time he begins to rap i'm going",,,,,,,,,,,,,,,,
,1993,graceful,butterfly,"and habit, might become a caterpillar, and finally, perhaps, a graceful butterfly. this had little to do with religion, as most people thought of it",,,,,,,,,,,,,,,,
,1993,brilliant,butterfly,", and ecologists gathered for the first time to discuss the plight of the brilliant butterfly. # the conferees concluded that an abnormal cold snap was the primary reason for",,,,,,,,,,,,,,,,
,1993,beautiful,butterfly,"in seven days he turned into a...""#""a beautiful butterfly,""one of the girls chimes in. # not a bad metaphor,",,,,,,,,,,,,,,,,
x,1931,old,sycamore,"were preparing to hang mr. foley to one of the barren branches of the old sycamore. jerry and john, hiding in a dark corner of the yard, had",,,,,,,,,,,,,,,,
x,1931,old,sycamore,"on a horse behind a trooper. slowly the trooper rode up under the old sycamore, the friendly old sycamore, under whose shade his father had so often sat",,,,,,,,,,,,,,,,
x,1931,old,sycamore,"trooper. slowly the trooper rode up under the old sycamore, the friendly old sycamore, under whose shade his father had so often sat during the hot dog-days,",,,,,,,,,,,,,,,,
x,1931,old,sycamore,"broad philosophical principles underlyingslavery. the trooper paused in the black night under the old sycamore. a lantern, here and there, carried by some of the men,",,,,,,,,,,,,,,,,
x,1931,old,sycamore,"and gruesomescene. the trooper chose the most friendly branch of all of the old sycamore, a great broad branch, stout and strong, which in summer time lovingly",,,,,,,,,,,,,,,,
x,1931,old,sycamore,"forward. mr. foley fell suspended from the bare, black limb of the old sycamore. andy and his brothers cowered in the darkness. two or three newcomers rode",,,,,,,,,,,,,,,,
,1993,tall,cottonwood,"light was spreading, caressing the tops of the tall cottonwood trees under which the village women often sat and talked while pounding their deerskin",,,,,,,,,,,,,,,,
,1993,solitary,cypress,"looms now, stood a sabra patch and a solitary cypress tree, next to which my clandestine meetings with anton took place. anton",,,,,,,,,,,,,,,,
x,1855,large,tapir,"was massive, and its legs and tail were short. it resembled a large tapir, but differed somewhat as to the teeth, and had one toe less on",,,,,,,,,,,,,,,,
x,1942,old,terrapin,"n't say anything. then saw.""he's playin' with that old terrapin, mom,""i said.""i know he is,""mom",,,,,,,,,,,,,,,,
x,1956,TRUE,terrapin,"sand turtles and such, but didn't suit noble old sea-going families of true terrapin lineage. losing his head didn't lose one his footing. his legs kept",,,,,,,,,,,,,,,,
x,1861,large,thistle,"i.""a large thistle rises through trap at fitz james' feet, the thistle opens, and the spirit of the lake appears, unseen by roderick and his",,,,,,,,,,,,,,,,
x,1861,Large,thistle,"is o'er, and the play stands now adjourned until some other day. large thistle rises c., which opens and discloses spirit of the lake -- thistle sinks.",,,,,,,,,,,,,,,,
x,1861,Large,thistle,". large thistle rises c., which opens and discloses spirit of the lake -- thistle sinks. spirit. before you leave us i've a word to say.",,,,,,,,,,,,,,,,
,1993,native,trillium," it works the other way round as well, of course. a native trillium from the united states is an exotic in europe. but further than this,",,,,,,,,,,,,,,,,
,1993,large,wolf,would have seen the figure of a very large wolf. or was it a wolf? for when it reared up in the darkness its pointed ears seemed almost to,,,,,,,,,,,,,,,,
x,1970,big,thistle,".""there's some well water in a crock down yonder by that big thistle,""elliott said.""or you're welcome to some of mine.",,,,,,,,,,,,,,,,
,1995,tall,chestnut,"graveled paths between the lawns and the dark crowns and straight light of the tall chestnut trees, between balls, seagulls and a fountain's extended, renewed fall of",,,,,,,,,,,,,,,,
,1997,luminous,beetle,"the swing creaks on austin's porch, a luminous beetle swings ferociously over the clematis, insects swarm to the golden holocaust of the",,,,,,,,,,,,,,,,
x,1891,fat,toad,"had been raking hay in a field, when she caught a large and fat toad between the teeth of her rake. she gently released it, saying:""",,,,,,,,,,,,,,,,
x,1936,big,toad,"this isn't a military uniform. it's a shoemaker'suniform, and this big toad stabber in the scabbardat my side, which may look like a bayonet to you",,,,,,,,,,,,,,,,
x,2004,fat,toad,"to marry. her fiance, lieutenant lucas rochilieu, was a short, fat toad of a man, with an ugly mole on the tip of his nose and",,,,,,,,,,,,,,,,
x,1939,weary,toad,"neon signs down, the windows boarded over, like the eyes of a weary toad closing to await another spring. then suddenly there was something besides elections, picnics",,,,,,,,,,,,,,,,
x,1895,big,toad,"in their sweet bird language excitedly they talked, debating eagerly how best that big toad could be balked. at last they settled it. they swept down on the",,,,,,,,,,,,,,,,
x,1917,big,toad,"a big toad sat on the ground and watched him. after a while the toad said:""o, little lamb, how are you feeling today?""",,,,,,,,,,,,,,,,
x,2005,large,toad,"plobbit's most recent novel, spelling under a fall, who trained a large toad to squat on his shoulder. at a signal from its master, the beast",,,,,,,,,,,,,,,,
x,1947,big,toad,"again to replace despair and content, you might not find yourself such a big toad in a small puddle -- and you wouldnt like that, would you?""",,,,,,,,,,,,,,,,
x,1994,good,toad,"hands. #""aaiiiiiiieeeeeeee!""said father herrick as, being a good toad, he plummeted straight down the hole of hob's chimbley. there came a",,,,,,,,,,,,,,,,
x,1921,old,toad,"out over the hills at the sunset, and the silver moon and the old toad came out from under his stone and sat with us. lady crusoe was in",,,,,,,,,,,,,,,,
x,1987,fabulous,toad,"eight when her father had invented sir tommy, and she had accepted the fabulous toad as a fun fantasy, but chris was only five and took it more seriously",,,,,,,,,,,,,,,,
x,1907,old,toad,"was meant to read and ought to read was infinitely worse than the ugliest old toad that ever flops out of a hollow tree at dusk, spitting poison and blinking",,,,,,,,,,,,,,,,
x,1976,old,toad,"applause.) voices kiss the bride, peter! kiss her, ye old toad! (peter does so.) oglethorpe (handing his wig and gown to",,,,,,,,,,,,,,,,
x,1913,old,toad,"'s been a death in the family. she set great store by the old toad, and so did all of us.""""it's too bad;",,,,,,,,,,,,,,,,
,1997,new,birch,"not all the way to arizona, but somewhere: someplace. # the new birch leaves are rattling in the breeze. she will climb the ridge and look down",,,,,,,,,,,,,,,,
x,1917,old,tortoise,"his way to the top his hands were full of soggy rice. the old tortoise had torn the end of a rice-sack, and the contents were being whirled upward",,,,,,,,,,,,,,,,
x,1949,giant,tortoise,"islands should be provided with highly aberrant species, e.g. the dodo, the giant tortoise, etc. he was impressed by the fact that the recent fossils of a",,,,,,,,,,,,,,,,
x,2008,old,tortoise,"going to carry you though life, young lady. it's like the old tortoise and the hare story. you're going to get there, genoa. you",,,,,,,,,,,,,,,,
x,1949,elaborate,tortoise,"a hurry on, you vain baggage,""lucy pleaded fidgeting with an elaborate tortoise shell and lace fan mr. jackman had fetched back from his last cruise. there",,,,,,,,,,,,,,,,
x,1873,large,tortoise,"buffalo's neck, and most elaborately sewed together in the form of a large tortoise, with a bunch of eagle's quills appended to act the part of tail",,,,,,,,,,,,,,,,
x,1975,giant,tortoise,then. gone. (shooter starts moving the armchair slowly around like a giant tortoise. the girls pay no attention.) shooter that's it all right.,,,,,,,,,,,,,,,,
,1997,solitary,elk,"steep, logged-off slope above this curve. a solitary elk could have kicked such gravel onto the road while crossing. i'm a",,,,,,,,,,,,,,,,
x,1994,blocky,tortoise,". i gathered up jackie's wire rims, a pair of aviators and blocky tortoise shells, the girls' red and yellow and green plastic disney glasses. ski",,,,,,,,,,,,,,,,
x,1851,old,tortoise,"not so, o don miguel! thou chilian whale, marked like an old tortoise with mystic hieroglyphics upon the back! in plain prose, here are four whales",,,,,,,,,,,,,,,,
